,id_consommation,annee_consommation,surface_declaree,nombre_declaration,consommation_declaree,densite_energetique,coordonnees_gps,consommation_log,consommation_etat,id_zone_climatique,id_vecteur_energie,id_commune,nom_commune,id_departement,nom_departement,id_region,nom_region,zone_climatique,vecteur_energie
852,853,2021,6880,4,1850998,269.0404069767442,"(47.34816145, -1.8727461214619257)",14.431236051306977,Normale,6,2,394,Inconnu,2,Guyane,2,Guyane,H2a,Inconnu
853,854,2021,9349,4,2925105,312.8789175312868,"(47.91387245, 2.3075036458463853)",14.888841277307703,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
854,855,2021,3122,3,128948,41.30301089045484,"(50.52896715, 3.0883523694464854)",11.767172256335645,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
855,856,2021,15145,3,3870341,255.5523935292176,"(48.24511525, -4.044090245241742)",15.168853433194403,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
856,857,2021,12157,5,312099,25.672369828082587,"(44.883745950000005, -0.6051264440438711)",12.65107892825887,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
857,858,2021,5905,3,1301123,220.34259102455547,"(43.18718655, -0.728247400084667)",14.07873906425181,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
858,859,2021,11305,7,2214916,195.92357363998232,"(45.91901925, 1.203176771876291)",14.610725488975993,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
859,860,2021,3426,4,96251,28.09427904261529,"(50.52896715, 3.0883523694464854)",11.474725031154923,Normale,8,2,394,Inconnu,2,Guyane,2,Guyane,H2c,Inconnu
860,861,2021,9201,3,2893155,314.43919139224,"(48.17276805, -1.6498092420681134)",14.877858505767517,Normale,8,2,394,Inconnu,2,Guyane,2,Guyane,H2c,Inconnu
861,862,2021,3935,3,164438,41.78856416772554,"(45.73022675, -0.7212875872563794)",12.010294959747885,Normale,8,2,394,Inconnu,2,Guyane,2,Guyane,H2c,Inconnu
862,863,2021,10887,4,1012858,93.03370992927344,"(42.625894, 2.5065089946931507)",13.828287583019724,Normale,8,2,394,Inconnu,2,Guyane,2,Guyane,H2c,Inconnu
863,864,2021,5307,3,559119,105.35500282645565,"(48.61902069999999, 3.0418157506708345)",13.23411939815101,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
864,865,2021,49835,4,3676368,73.77080365205177,"(48.840185899999994, 2.1986299985796083)",15.117436138268642,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
865,866,2021,12022,6,2066527,171.89544169023458,"(44.00996945, -0.6433872354467377)",14.541380462321928,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
866,867,2021,3931,3,1024922,260.7280590180616,"(45.085724850000005, 3.833826117673291)",13.840128045781633,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
867,868,2021,4480,3,600915,134.1328125,"(45.7715343, 3.0839934206717934)",13.30621043669411,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
868,869,2021,16848,8,3285963,195.0357905982906,"(49.41205455, 2.406487846905477)",15.005170621950256,Normale,10,2,394,Inconnu,2,Guyane,2,Guyane,H3,Inconnu
869,870,2021,2674,3,459132,171.7023186237846,"(46.0652385, 5.284771746830092)",13.037095207418844,Normale,10,2,394,Inconnu,2,Guyane,2,Guyane,H3,Inconnu
870,871,2021,33205,8,950552,28.626773076343923,"(-12.823048, 45.1520755)",13.764799199482333,Normale,12,2,394,Inconnu,2,Guyane,2,Guyane,MAY,Inconnu
871,872,2022,8670,5,676770,78.05882352941177,"(44.883745950000005, -0.6051264440438711)",13.425088237656356,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
872,873,2022,12279,5,878182,71.51901620653148,"(46.0652385, 5.284771746830092)",13.685610279145118,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
873,874,2022,966,3,80939,83.78778467908903,"(46.06904065, 6.344532137164)",11.301463418429856,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
874,875,2022,7061,4,401427,56.851295850446114,"(43.417355099999995, 6.266463671939201)",12.902783468766058,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
875,876,2022,2386,3,137236,57.51718357082984,"(50.52896715, 3.0883523694464854)",11.829464637217288,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
876,877,2022,971,4,90130,92.821833161689,"(48.17276805, -1.6498092420681134)",11.409019446573785,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
877,878,2022,4733,3,1257302,265.6458905556729,"(43.7921741, 2.133964772269535)",14.044479508643803,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
878,879,2022,1449,3,92744,64.00552104899931,"(48.53034015, 2.239291805668168)",11.43760907066078,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
879,880,2022,369,3,56519,153.1680216802168,"(49.66323745, 0.9401133910609153)",10.942349836798464,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
880,881,2022,2175,3,96768,44.49103448275862,"(50.52896715, 3.0883523694464854)",11.480081974040464,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
881,882,2022,4851,5,256780,52.93341579055865,"(50.5144061, 2.258007849773996)",12.455978860521787,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
882,883,2022,8125,5,261300,32.16,"(47.34816145, -1.8727461214619257)",12.473428278520132,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
883,884,2022,15383,8,1671104,108.63316648248066,"(44.72953475, 5.204637164536667)",14.328995642228168,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
884,885,2022,7789,6,2620829,336.4782385415329,"(44.1640832, 6.187851538609079)",14.77900161946182,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
885,886,2022,18889,15,993250,52.58351421462227,"(43.5424182, 5.034323560504859)",13.80873868047221,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
886,887,2022,8692,4,400819,46.113552692130696,"(43.417355099999995, 6.266463671939201)",12.90126772770742,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
887,888,2022,15046,4,3093955,205.63305862023128,"(48.76203735, 1.8871375621264361)",14.944961088940984,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
888,889,2022,3122,3,81526,26.113388853299167,"(50.52896715, 3.0883523694464854)",11.308689532708646,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
889,890,2022,14477,3,4438195,306.5686951716516,"(48.24511525, -4.044090245241742)",15.305758545537328,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
890,891,2022,11334,4,487792,43.03793894476795,"(44.883745950000005, -0.6051264440438711)",13.097646414517492,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
891,892,2022,5812,3,1833066,315.3933241569167,"(43.18718655, -0.728247400084667)",14.421501078254211,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
892,893,2022,759,3,186084,245.1699604743083,"(43.5424182, 5.034323560504859)",12.133958837554866,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
893,894,2022,3109,3,68147,21.919266645223544,"(50.52896715, 3.0883523694464854)",11.129437089665434,Normale,8,2,394,Inconnu,2,Guyane,2,Guyane,H2c,Inconnu
894,895,2022,5353,4,409565,76.51130207360359,"(45.8802348, 4.564533629559522)",12.922853341449596,Normale,8,2,394,Inconnu,2,Guyane,2,Guyane,H2c,Inconnu
895,896,2022,10212,5,1626180,159.24206815511164,"(44.00996945, -0.6433872354467377)",14.301744879007876,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
896,897,2022,2244,3,83325,37.13235294117647,"(43.95995, 4.297637002377168)",11.330515904304049,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
897,898,2022,6243,6,229875,36.82123978856319,"(48.840185899999994, 2.1986299985796083)",12.34529531208748,Normale,10,2,394,Inconnu,2,Guyane,2,Guyane,H3,Inconnu
898,899,2022,63290,13,2650369,41.87658397851161,"(-12.823048, 45.1520755)",14.79020981085758,Normale,12,2,394,Inconnu,2,Guyane,2,Guyane,MAY,Inconnu
