annee_consommation,zone_climatique,code_region,nom_region,code_departement,nom_departement,nom_commune,nombre_declaration,surface_declaree,consommation_declaree
2021,H2b,52,Pays de la Loire,72,Sarthe,SARGE LES LE MANS,5,9765,1557757
2021,H2b,52,Pays de la Loire,72,Sarthe,SAVIGNE L EVEQUE,4,10489,1493798
2021,H2b,52,Pays de la Loire,72,Sarthe,SILLE LE GUILLAUME,4,25455,2791621
2021,H2b,52,Pays de la Loire,72,Sarthe,SOLESMES,11,14065,1687098
2021,H2b,52,Pays de la Loire,72,Sarthe,SPAY,7,11749,1219798
2021,H2b,52,Pays de la Loire,72,Sarthe,TELOCHE,10,14810,1202497
2021,H2b,52,Pays de la Loire,72,Sarthe,TRANGE,4,9293,571157
2021,H2b,52,Pays de la Loire,72,Sarthe,VIBRAYE,6,12312,1264836
2021,H2b,52,Pays de la Loire,72,Sarthe,VOIVRES LES LE MANS,5,43976,3572650
2021,H2b,52,Pays de la Loire,72,Sarthe,YVRE L EVEQUE,10,32371,3805778
2021,H2b,52,Pays de la Loire,85,Vendée,AIZENAY,22,56306,5973763
2021,H2b,52,Pays de la Loire,85,Vendée,ANGLES,7,11209,1879257
2021,H2b,52,Pays de la Loire,85,Vendée,APREMONT,5,4490,459166
2021,H2b,52,Pays de la Loire,85,Vendée,AUBIGNY LES CLOUZEAUX,10,27105,1230379
2021,H2b,52,Pays de la Loire,85,Vendée,BEAULIEU SOUS LA ROCHE,5,9750,744575
2021,H2b,52,Pays de la Loire,85,Vendée,BEAUVOIR SUR MER,6,16229,2948829
2021,H2b,52,Pays de la Loire,85,Vendée,BELLEVIGNY,12,26936,2463684
2021,H2b,52,Pays de la Loire,85,Vendée,BENET,5,16728,3280520
2021,H2b,52,Pays de la Loire,85,Vendée,BOURNEZEAU,4,8711,2378580
2021,H2b,52,Pays de la Loire,85,Vendée,BRETIGNOLLES SUR MER,7,22007,2560395
2021,H2b,52,Pays de la Loire,85,Vendée,CHALLANS,81,261015,32564025
2021,H2b,52,Pays de la Loire,85,Vendée,CHANTONNAY,26,83991,10085681
2021,H2b,52,Pays de la Loire,85,Vendée,CHANVERRIE,18,58238,4639951
2021,H2b,52,Pays de la Loire,85,Vendée,CHAUCHE,4,3484,166013
2021,H2b,52,Pays de la Loire,85,Vendée,CHAVAGNES EN PAILLERS,10,24277,5373625
2021,H2b,52,Pays de la Loire,85,Vendée,CHAVAGNES LES REDOUX,3,1004,127375
2021,H2b,52,Pays de la Loire,85,Vendée,CUGAND,5,24443,4082426
2021,H2b,52,Pays de la Loire,85,Vendée,DOMPIERRE SUR YON,5,4734,282753
2021,H2b,52,Pays de la Loire,85,Vendée,ESSARTS EN BOCAGE,29,100557,13634731
2021,H2b,52,Pays de la Loire,85,Vendée,FALLERON,6,3552,219318
2021,H2b,52,Pays de la Loire,85,Vendée,FONTENAY LE COMTE,38,218631,29910844
2021,H2b,52,Pays de la Loire,85,Vendée,FOUGERE,4,2161,152553
2021,H2b,52,Pays de la Loire,85,Vendée,FROIDFOND,4,3490,256040
2021,H2b,52,Pays de la Loire,85,Vendée,GIVRAND,5,10184,1110167
2021,H2b,52,Pays de la Loire,85,Vendée,GRAND LANDES,7,1899,161769
2021,H2b,52,Pays de la Loire,85,Vendée,L EPINE,4,16995,4298224
2021,H2b,52,Pays de la Loire,85,Vendée,L HERBERGEMENT,5,66024,2062550
2021,H2b,52,Pays de la Loire,85,Vendée,L ILE D YEU,7,17733,2292197
2021,H2b,52,Pays de la Loire,85,Vendée,LA BRUFFIERE,10,11971,1954004
2021,H2b,52,Pays de la Loire,85,Vendée,LA CHAIZE LE VICOMTE,10,36413,2878525
2021,H2b,52,Pays de la Loire,85,Vendée,LA CHATAIGNERAIE,23,70856,8547897
2021,H2b,52,Pays de la Loire,85,Vendée,LA FERRIERE,8,71891,3575077
2021,H2b,52,Pays de la Loire,85,Vendée,LA GENETOUZE,4,2348,153972
2021,H2b,52,Pays de la Loire,85,Vendée,LA ROCHE SUR YON,298,1143179,150789040
2021,H2b,52,Pays de la Loire,85,Vendée,LA TRANCHE SUR MER,12,24015,3063212
2021,H2b,52,Pays de la Loire,85,Vendée,LE CHAMP SAINT PERE,4,11165,1372946
2021,H2b,52,Pays de la Loire,85,Vendée,LE FENOUILLER,6,13502,813226
2021,H2b,52,Pays de la Loire,85,Vendée,LE POIRE SUR VIE,27,76379,9216718
2021,H2b,52,Pays de la Loire,85,Vendée,LES ACHARDS,14,99523,6205938
2021,H2b,52,Pays de la Loire,85,Vendée,LES BROUZILS,6,9680,663131
2021,H2b,52,Pays de la Loire,85,Vendée,LES HERBIERS,92,387141,34826753
2021,H2b,52,Pays de la Loire,85,Vendée,LES LUCS SUR BOULOGNE,8,21007,4080503
2021,H2b,52,Pays de la Loire,85,Vendée,LES SABLES D OLONNE,148,334226,47315467
2021,H2b,52,Pays de la Loire,85,Vendée,LONGEVILLE SUR MER,4,11156,1613021
2021,H2b,52,Pays de la Loire,85,Vendée,LUCON,31,123897,18874609
2021,H2b,52,Pays de la Loire,85,Vendée,MACHE,4,12347,548280
2021,H2b,52,Pays de la Loire,85,Vendée,MAREUIL SUR LAY DISSAIS,3,8401,1629821
2021,H2b,52,Pays de la Loire,85,Vendée,MONTAIGU VENDEE,39,206961,21130887
2021,H2b,52,Pays de la Loire,85,Vendée,MONTREUIL,5,1752,76284
2021,H2b,52,Pays de la Loire,85,Vendée,MORTAGNE SUR SEVRE,12,35715,7197630
2021,H2b,52,Pays de la Loire,85,Vendée,MOUCHAMPS,5,4512,385163
2021,H2b,52,Pays de la Loire,85,Vendée,MOUILLERON LE CAPTIF,19,70445,13314890
2021,H2b,52,Pays de la Loire,85,Vendée,MOUILLERON SAINT GERMAIN,7,10605,942901
2021,H2b,52,Pays de la Loire,85,Vendée,MOUTIERS LES MAUXFAITS,3,11551,1058243
2021,H2b,52,Pays de la Loire,85,Vendée,NESMY,3,5497,361978
2021,H2b,52,Pays de la Loire,85,Vendée,NIEUL LE DOLENT,5,8682,1880736
2021,H2b,52,Pays de la Loire,85,Vendée,NOIRMOUTIER EN L ILE,22,37361,3720516
2021,H2b,52,Pays de la Loire,85,Vendée,NOTRE DAME DE MONTS,3,4862,719434
2021,H2b,52,Pays de la Loire,85,Vendée,NOTRE DAME DE RIEZ,3,3265,211988
2021,H2b,52,Pays de la Loire,85,Vendée,POUZAUGES,13,36245,3725373
2021,H2b,52,Pays de la Loire,85,Vendée,RIVES DE L YON,5,21217,2971017
2021,H2b,52,Pays de la Loire,85,Vendée,ROCHESERVIERE,8,29651,1984979
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT CHRISTOPHE DU LIGNERON,4,10069,1277806
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT FULGENT,6,11769,2325476
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT GILLES CROIX DE VIE,32,93261,15831482
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT HILAIRE DE RIEZ,18,65581,9370799
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT JEAN DE BEUGNE,3,3129,367799
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT JEAN DE MONTS,18,53956,10028701
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT LAURENT SUR SEVRE,9,67958,8159973
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT MARTIN DE FRAIGNEAU,3,4303,240900
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT MICHEL EN L HERM,4,8219,638269
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT PHILBERT DE BOUAINE,4,7665,1734279
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT PIERRE DU CHEMIN,10,10703,1187865
2021,H2b,52,Pays de la Loire,85,Vendée,SAINT PROUANT,5,19180,3353911
2021,H2b,52,Pays de la Loire,85,Vendée,SAINTE CECILE,3,7384,985637
2021,H2b,52,Pays de la Loire,85,Vendée,SAINTE FLAIVE DES LOUPS,3,5845,737840
2021,H2b,52,Pays de la Loire,85,Vendée,SAINTE GEMME LA PLAINE,6,27562,2506623
2021,H2b,52,Pays de la Loire,85,Vendée,SAINTE HERMINE,6,12476,3008970
2021,H2b,52,Pays de la Loire,85,Vendée,SALLERTAINE,9,9934,974778
2021,H2b,52,Pays de la Loire,85,Vendée,SEVREMONT,5,20182,2391014
2021,H2b,52,Pays de la Loire,85,Vendée,TALMONT SAINT HILAIRE,10,50014,7729126
2021,H2b,52,Pays de la Loire,85,Vendée,TERVAL,3,5288,375400
2021,H2b,52,Pays de la Loire,85,Vendée,VAIRE,4,8564,725946
2021,H2b,52,Pays de la Loire,85,Vendée,VENANSAULT,5,23535,1984057
2021,H2b,52,Pays de la Loire,85,Vendée,VENDRENNES,4,3471,197101
2021,H2b,53,Bretagne,35,Ille-et-Vilaine,CESSON SEVIGNE,5,1811,80574
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,ANGOULEME,104,365689,45804618
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,BAIGNES SAINTE RADEGONDE,5,5039,839710
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,BARBEZIEUX SAINT HILAIRE,14,67307,10746374
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,BRIE,5,6006,818980
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,CHALAIS,3,6522,962495
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,CHAMPNIERS,67,133742,14530797
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,CHASSENEUIL SUR BONNIEURE,5,29554,3305574
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,CHATEAUBERNARD,47,130996,17551560
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,CHATEAUNEUF SUR CHARENTE,12,21303,4228677
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,CHERVES RICHEMONT,4,15293,2502402
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,CLAIX,3,3940,281750
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,COGNAC,54,196425,25087056
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,CONFOLENS,9,30041,4099801
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,FLEAC,4,7784,918122
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,GENSAC LA PALLUE,4,13760,736705
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,GOND PONTOUVRE,29,50465,5889448
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,JARNAC,12,37244,4437124
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,L ISLE D ESPAGNAC,22,70120,8777242
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,LA COURONNE,26,120262,17425887
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,LA ROCHEFOUCAULD EN ANGOUMOIS,13,50953,5598922
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,LINARS,3,7393,1123963
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,MONTBRON,7,13682,1888814
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,MONTMOREAU,6,9149,1572492
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,MORNAC,4,14024,1684138
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,MOUTHIERS SUR BOEME,3,12294,733452
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,PUYMOYEN,10,25153,2750185
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,ROUILLAC,3,5460,1211929
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,ROULLET SAINT ESTEPHE,8,54862,11826019
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,RUELLE SUR TOUVRE,12,69188,9977243
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,RUFFEC,19,156399,15927118
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,SAINT MICHEL,9,105514,38129047
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,SAINT YRIEIX SUR CHARENTE,20,70690,9606293
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,SOYAUX,38,125126,24003600
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,TERRES DE HAUTE CHARENTE,4,10758,1739102
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,TOUVERAC,6,9796,1219216
2021,H2b,75,Nouvelle-Aquitaine,16,Charente,VAL DES VIGNES,4,1434,119338
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,AIGREFEUILLE D AUNIS,7,24929,2879115
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,ANGOULINS,30,50413,7540286
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,ARCHIAC,4,8900,1352027
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,ARVERT,3,11678,2388877
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,AULNAY,3,6933,1295904
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,AYTRE,22,99766,9743817
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,BOURCEFRANC LE CHAPUS,3,18455,1749443
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,BURIE,5,6348,720462
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,CHANIERS,4,4223,558184
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,CHATELAILLON PLAGE,6,21423,5138593
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,ECHILLAIS,3,9970,707769
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,GEMOZAC,8,23186,2874741
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,JONZAC,29,87319,9545891
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,LA CHAPELLE DES POTS,7,8187,1310323
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,LA JARNE,3,6837,1213731
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,LA ROCHELLE,237,995350,127626469
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,LA TREMBLADE,6,16310,3344383
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,LAGORD,24,64696,5589963
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,LE BOIS PLAGE EN RE,3,6820,570857
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,LE CHATEAU D OLERON,4,8681,1032489
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,LE GRAND VILLAGE PLAGE,3,5618,837947
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,LES GONDS,4,7430,1028315
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,LES MATHES,9,46177,8539865
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,MARANS,11,34050,5508913
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,MARENNES HIERS BROUAGE,10,44815,7110761
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,MARSILLY,4,4859,754475
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,MATHA,7,21964,3227328
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,MEDIS,8,12740,1508831
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,MIRAMBEAU,4,11489,2132431
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,MONTENDRE,12,28863,3458123
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,MONTGUYON,4,10775,754927
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,NIEUL SUR MER,8,15380,1244009
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,ORIGNOLLES,3,5690,247567
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,PERIGNY,60,156690,18657888
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,PONS,15,79053,9057898
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,PUILBOREAU,49,140404,21906592
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,ROCHEFORT,120,375902,46102712
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,ROYAN,54,170828,21606292
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT CESAIRE,3,3661,424402
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT DENIS D OLERON,4,1709,154775
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT GENIS DE SAINTONGE,3,10251,811217
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT GEORGES D OLERON,5,16644,1434880
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT GEORGES DE DIDONNE,8,16934,3362012
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT GEORGES DES COTEAUX,14,34775,2090580
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT GERMAIN DE LUSIGNAN,4,17370,1809015
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT JEAN D ANGELY,44,141237,21079608
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT JEAN DE LIVERSAY,3,10175,1302038
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT JUST LUZAC,5,6931,582952
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT MARTIN DE RE,9,34070,5298176
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT PALAIS SUR MER,8,19232,2563642
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT PIERRE D OLERON,26,63376,9611534
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT PORCHAIRE,3,9617,1369819
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT SATURNIN DU BOIS,3,4228,637491
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT SAUVEUR D AUNIS,3,7721,580356
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT SAVINIEN,5,17484,2131413
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT SULPICE DE ROYAN,10,22055,2766132
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINT TROJAN LES BAINS,6,20920,3699286
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINTE MARIE DE RE,4,16183,2330172
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINTE SOULLE,3,14975,1870899
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAINTES,120,497514,83024790
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SAUJON,22,54778,8611171
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,SURGERES,23,84282,10901781
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,TONNAY CHARENTE,24,53844,7032789
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,VAUX SUR MER,19,36675,5607571
2021,H2b,75,Nouvelle-Aquitaine,17,Charente-Maritime,VENERAND,3,870,85292
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,AIFFRES,7,20427,2769924
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,AIGONDIGNE,4,7673,1289760
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,AIRVAULT,11,32571,4006997
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,ARGENTONNAY,3,12099,2043311
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,AZAY LE BRULE,4,34870,6921852
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,BESSINES,13,32357,3693558
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,BRESSUIRE,55,198932,29464327
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,BRIOUX SUR BOUTONNE,4,12968,1447179
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,CELLES SUR BELLE,10,20513,2498573
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,CERIZAY,13,43282,4457459
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,CHAMPDENIERS,11,21047,2333203
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,CHATILLON SUR THOUET,3,15766,563265
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,CHAURAY,72,219663,41163204
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,CHEF BOUTONNE,7,30256,2705473
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,CHENAY,3,766,120893
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,CHICHE,3,6311,813514
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,CHIZE,4,2011,167957
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,COULONGES SUR L AUTIZE,5,9273,1094030
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,COURLAY,5,8852,1456196
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,ECHIRE,6,14803,837323
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,EXIREUIL,3,3066,148439
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,FRANCOIS,3,1517,214801
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,FRESSINES,5,2660,239135
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,FRONTENAY ROHAN ROHAN,6,12374,831457
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,GRANZAY GRIPT,4,36370,2047568
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,L ABSIE,4,8891,1033486
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,LA CHAPELLE SAINT LAURENT,3,15162,1720581
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,LA CRECHE,18,68274,6456042
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,LA FOYE MONJAULT,3,1298,100970
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,LA MOTHE SAINT HERAY,6,14574,2174026
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,LA PEYRATTE,3,6453,432084
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,LEZAY,7,11498,1599428
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,LOUZY,6,28820,3399254
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,MAULEON,20,26623,3025710
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,MAUZE SUR LE MIGNON,6,17220,4245193
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,MAZIERES EN GATINE,3,4996,644753
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,MELLE,38,100064,12886336
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,MENIGOUTE,4,4522,444884
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,MONCOUTANT SUR SEVRE,5,29663,3515230
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,NIORT,215,984063,134856467
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,NUEIL LES AUBIERS,11,22404,4312348
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,PAMPROUX,6,6515,929288
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,PARTHENAY,44,112176,17296196
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,PRAHECQ,7,75270,4422146
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,SAINT GELAIS,3,4377,195094
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,SAINT MAIXENT L ECOLE,19,65209,9555121
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,SAINT REMY,3,1231,120280
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,SAINT SYMPHORIEN,4,11113,633803
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,SAINT VARENT,6,10491,1143613
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,SAINTE EANNE,4,1908,204903
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,SAINTE VERGE,19,15226,1487940
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,SAUZE VAUSSAIS,4,11292,1748248
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,SECONDIGNY,3,8501,1369218
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,SEPVRET,4,2622,227696
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,THOUARS,58,173668,32389553
2021,H2b,75,Nouvelle-Aquitaine,79,Deux-Sèvres,VILLIERS EN PLAINE,5,4000,474943
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,AVAILLES EN CHATELLERAULT,3,4226,231018
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,AVANTON,3,2499,280014
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,BIARD,8,28450,4674135
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,BONNEUIL MATOURS,3,1718,118025
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,BUXEROLLES,5,13474,2640526
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,CHASSENEUIL DU POITOU,97,203357,25625234
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,CHATELLERAULT,96,342334,58622456
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,CHAUVIGNY,11,24520,4635563
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,CIVRAY,10,43874,6253955
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,DANGE SAINT ROMAIN,4,8169,1401285
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,DISSAY,6,33147,1300562
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,INGRANDES,7,15150,1738055
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,JARDRES,5,24713,2567769
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,L ISLE JOURDAIN,5,13773,1283300
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,LA ROCHE POSAY,7,18561,2924559
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,LENCLOITRE,5,13432,847345
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,LIGUGE,4,30335,11963885
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,LOUDUN,19,73182,18140350
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,LUSIGNAN,5,16126,3026294
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,LUSSAC LES CHATEAUX,4,10413,1740148
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,MIGNALOUX BEAUVOIR,9,20316,2945853
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,MIGNE AUXANCES,22,49602,5305558
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,MIREBEAU,7,11552,2533681
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,MONTMORILLON,38,163627,23353036
2021,H2b,75,Nouvelle-Aquitaine,86,Vienne,NAINTRE,8,14924,2506299
